"","group","name1","name2","C.ij.ruzicka","E.ij.ruzicka","ST.ij.ruzicka","NST.ij.ruzicka","MST.ij.ruzicka"
"5159","S","S47","S39",0.2144002,0.2534403386,0.95030530990461,0.886312964800872,0.803919571880695
"5160","S","S48","S39",0.1719588,0.2650346701,0.8875951219577,0.662367959234892,0.575886135953877
"5161","S","S49","S39",0.1820461,0.2662158751,0.897097165133634,0.696300804623974,0.613460937189745
"5162","S","S50","S39",0.1426274,0.262781811,0.859857416717073,0.563313551045932,0.46669602911395
"5163","S","S51","S39",0.1927117,0.2668728459,0.908135487780512,0.735719873638515,0.655774224950893
"5164","S","S52","S39",0.1281384,0.2599840134,0.84877690059982,0.523743804489714,0.418336929942247
"5165","S","S53","S39",0.1009696,0.2659006892,0.816545592674063,0.40864224493223,0.310064190213701
"5166","S","S54","S39",0.1181028,0.2661352884,0.832143147296533,0.464342834758268,0.369279986458695
"5167","S","S55","S39",0.2087045,0.2640542478,0.930051734402635,0.813985210300107,0.735098881460352
"5168","S","S56","S39",0.2073067,0.2665251246,0.925294657340992,0.79699716284043,0.719706189909391
"5169","S","S41","S40",0.3732048,0.2758378482,0.739105842690126,0.132096346905862,0.639729642509779
"5170","S","S42","S40",0.3175877,0.2400903251,0.755981182835481,0.192360049926153,0.678884444790586
"5171","S","S43","S40",0.3257143,0.2707446546,0.831233552226598,0.46109457032679,0.768577016489564
"5172","S","S44","S40",0.2721892,0.2764661914,0.994123484564945,1.04279250487986,0.978744180598369
"5173","S","S45","S40",0.1721602,0.2769462934,0.87342225705988,0.611755093728653,0.542952023707714
"5174","S","S46","S40",0.201889,0.2423356057,0.949322079635539,0.882801740942538,0.790877117631664
"5175","S","S47","S40",0.1829208,0.253502697,0.913616823191681,0.755294327636364,0.659241586655312
"5176","S","S48","S40",0.1636678,0.2710622743,0.871588736748388,0.605207390240503,0.526266561500579
"5177","S","S49","S40",0.188624,0.2770382399,0.891031728939481,0.674640462234159,0.606667039539911
"5178","S","S50","S40",0.1216084,0.2680950456,0.833233098312871,0.468235170189109,0.377956047960891
"5179","S","S51","S40",0.1870656,0.2768129223,0.88960078168669,0.669530391590419,0.601177512249
"5180","S","S52","S40",0.109458,0.2637561675,0.826736787821349,0.445036128106605,0.343093229550165
"5181","S","S53","S40",0.1020962,0.2776247796,0.804512933790903,0.365672291424131,0.295858725252286
"5182","S","S54","S40",0.1129459,0.2772689526,0.81475419300807,0.402244958920086,0.331891272878384
"5183","S","S55","S40",0.1977383,0.2764551863,0.901881285994333,0.713385428476237,0.645082751678996
"5184","S","S56","S40",0.1780175,0.2748743953,0.882166718512864,0.642982531133524,0.571319542664088
"5185","S","S42","S41",0.2475704,0.2393887009,0.966952030210397,0.945760241130048,0.956550777212083
"5186","S","S43","S41",0.2762995,0.2743814205,0.993057969703166,1.03898743365517,0.990432948531145
"5187","S","S44","S41",0.2671315,0.2871109657,0.972737993650975,0.966422555457696,0.905047143418721
"5188","S","S45","S41",0.199803,0.287136482,0.890860023219282,0.674027282147726,0.619902089694343
"5189","S","S46","S41",0.143087,0.2407623835,0.886014818890599,0.656724522486507,0.526565655928552
"5190","S","S47","S41",0.1432914,0.2533322565,0.871553925687217,0.605083076097254,0.492973867254908
"5191","S","S48","S41",0.1926004,0.2748498063,0.898130484211288,0.699990901148521,0.629362970416209
"5192","S","S49","S41",0.1947591,0.2857907055,0.886951090661192,0.660068052361656,0.604434618889984
"5193","S","S50","S41",0.1064226,0.2699717818,0.816972562421565,0.410167001046209,0.322049747725024
"5194","S","S51","S41",0.1570222,0.284726718,0.848507851570943,0.522783000699421,0.467938416551912
"5195","S","S52","S41",0.0954879,0.2645355669,0.813106240480365,0.396359938478083,0.293502338041808
"5196","S","S53","S41",0.1110122,0.2868127912,0.802246339938523,0.357578034501849,0.310513107751951
"5197","S","S54","S41",0.1078242,0.2865037149,0.799726113508123,0.34857802763755,0.300972810904807
"5198","S","S55","S41",0.1893978,0.2871898674,0.879358744153421,0.632954944641725,0.579925096457009
"5199","S","S56","S41",0.1595793,0.2805721493,0.856032997164396,0.549656126534053,0.486880635890671
"5200","S","S43","S42",0.3140002,0.2404674502,0.765819417312473,0.22749347157328,0.691678015972862
"5201","S","S44","S42",0.2428571,0.2334631949,0.961319207468095,0.925644809145619,0.949538244902854
"5202","S","S45","S42",0.1395349,0.2354611301,0.888518162909803,0.665664240396279,0.526538256896793
"5203","S","S46","S42",0.264438,0.2350078548,0.888706822771311,0.666337965593392,0.854517228801621
"5204","S","S47","S42",0.2306286,0.2395676348,0.988381378876314,1.02228681142716,0.951501707927342
"5205","S","S48","S42",0.1314445,0.2410322789,0.873827545965687,0.613202425162956,0.47653295811612
"5206","S","S49","S42",0.1590538,0.2376896297,0.906491247953793,0.729848111661689,0.60659305092852
"5207","S","S50","S42",0.1303944,0.2416883008,0.872017957566051,0.606740185174587,0.470466538883667
"5208","S","S51","S42",0.2389291,0.238311646,0.997415743833631,1.05454952625691,0.996607200106451
"5209","S","S52","S42",0.1120749,0.2410704734,0.854722460937302,0.544976056958762,0.397364857613052
"5210","S","S53","S42",0.0935092,0.2368039509,0.841923656698998,0.499270113790304,0.3324590121904
"5211","S","S54","S42",0.1008511,0.2367675227,0.848838804451632,0.523964869979907,0.361562794488925
"5212","S","S55","S42",0.1962958,0.2336736892,0.953492977640281,0.897696478264611,0.800974502012018
"5213","S","S56","S42",0.1970656,0.2401986316,0.9462807526991,0.871940826631684,0.776354898680862
"5214","S","S44","S43",0.3091914,0.2745397172,0.887928051038936,0.663556885745743,0.845516079076708
"5215","S","S45","S43",0.172496,0.2759112964,0.875027436242,0.617487365830572,0.547055284112681
"5216","S","S46","S43",0.2797959,0.2426869956,0.867371521884345,0.590147250299596,0.824869667700037
"5217","S","S47","S43",0.2809174,0.2535575104,0.902605215625661,0.715970661125423,0.869521382114072
"5218","S","S48","S43",0.1585551,0.2713399443,0.865962888003718,0.58511686317168,0.506017765493137
"5219","S","S49","S43",0.176771,0.2759265847,0.879552852608448,0.633648127367924,0.563481179160364
"5220","S","S50","S43",0.186515,0.2673677983,0.90060935567343,0.708843224854786,0.628262472300239
"5221","S","S51","S43",0.2484229,0.2753663959,0.96415072266039,0.935756462550889,0.869812446713255
"5222","S","S52","S43",0.1643697,0.2631656825,0.88177070350369,0.641568317808113,0.550741968431581
"5223","S","S53","S43",0.1105177,0.2757720545,0.814212880346242,0.400311871633397,0.326301861910529
"5224","S","S54","S43",0.138888,0.275818439,0.840984170467953,0.495915104721943,0.423476435772131
"5225","S","S55","S43",0.1823739,0.2747155288,0.887061300024547,0.660461622167422,0.588888547841518
"5226","S","S56","S43",0.1968136,0.2740053355,0.90389312431087,0.720569925250127,0.6492518092257
"5227","S","S45","S44",0.1812682,0.3026980749,0.851685405525961,0.534130396735694,0.510024652376674
"5228","S","S46","S44",0.1857312,0.2350995945,0.939370887721598,0.847264935815396,0.742113071665028
"5229","S","S47","S44",0.1993248,0.2486263235,0.938425064870249,0.843887297976248,0.752339437502278
"5230","S","S48","S44",0.1642902,0.2743327598,0.868324435348251,0.59355020949913,0.520015164256191
"5231","S","S49","S44",0.1610663,0.2959858392,0.839177351917082,0.48946275616936,0.456654249008688
"5232","S","S50","S44",0.1590144,0.268448273,0.869874260629433,0.599084806708667,0.515266990111845
"5233","S","S51","S44",0.183605,0.2931576804,0.865809221761525,0.584568104053106,0.54225733381647
"5234","S","S52","S44",0.1389767,0.2616279901,0.857551717706129,0.555079645284459,0.455531182885196
"5235","S","S53","S44",0.1113984,0.299171809,0.788686618390064,0.309154771598958,0.293672146729787
"5236","S","S54","S44",0.1339148,0.2986258086,0.809821240912557,0.38462884229448,0.363153640406943
"5237","S","S55","S44",0.1852779,0.3067230383,0.850936732537389,0.531456802825646,0.514013462148823
"5238","S","S56","S44",0.1886654,0.2836446945,0.882934495213196,0.645724346507683,0.587281175862768
"5239","S","S46","S45",0.120994,0.2374289786,0.867537902357891,0.590741413342224,0.442098018434093
"5240","S","S47","S45",0.1446984,0.2506194245,0.876159445393298,0.621529895505378,0.505862106044767
"5241","S","S48","S45",0.2665511,0.2758346596,0.987342595237378,1.01857720035088,0.954112348386613
"5242","S","S49","S45",0.2190449,0.294693651,0.903133034152668,0.717855559366654,0.671296054330901
"5243","S","S50","S45",0.1343297,0.2697186818,0.843602140676421,0.505264165410508,0.420144506565735
"5244","S","S51","S45",0.1487341,0.2929817875,0.830549200314496,0.458650674083096,0.421633675146092
"5245","S","S52","S45",0.1262632,0.2635209345,0.842907229614227,0.502782561275902,0.40386986451821
"5246","S","S53","S45",0.1546457,0.2973318922,0.831211372320458,0.461015363432875,0.432322491776272
"5247","S","S54","S45",0.1449802,0.2974585865,0.821666835668601,0.426930769149178,0.400477335585674
"5248","S","S55","S45",0.177123,0.3026490104,0.847454710242236,0.519022116727604,0.49596633553782
"5249","S","S56","S45",0.1579126,0.2843914385,0.849803193231486,0.527408808799786,0.471865933936989
"5250","S","S47","S46",0.3090909,0.2405755433,0.778332662980373,0.27217965355568,0.708111405862724
"5251","S","S48","S46",0.1130064,0.2429328781,0.853520388309453,0.540683322872841,0.397036692455229
"5252","S","S49","S46",0.1403732,0.2392991271,0.884919912804021,0.652814491952705,0.51909524873491
"5253","S","S50","S46",0.1875892,0.2427274159,0.932130129363125,0.821407388198687,0.720386465677053
"5254","S","S51","S46",0.2847456,0.2400261339,0.842949404310374,0.502933171772738,0.7933473732517
"5255","S","S52","S46",0.1808592,0.2424337342,0.924830341499288,0.795339039700331,0.689937298747791
"5256","S","S53","S46",0.0972385,0.2387370939,0.843260269849789,0.504043306939506,0.343463022064493
"5257","S","S54","S46",0.116139,0.2384178141,0.861653796128577,0.569728620279156,0.419732101841197
"5258","S","S55","S46",0.1606316,0.2354108172,0.910910135287437,0.745628446260051,0.621555773127988
"5259","S","S56","S46",0.191642,0.2418832426,0.937847782047063,0.841825757271554,0.743048682145719
"5260","S","S48","S47",0.1770147,0.2540672123,0.906374375945719,0.729430748815943,0.631492693580118
"5261","S","S49","S47",0.1444295,0.252232748,0.873998404573323,0.613812580116892,0.500455050243209
"5262","S","S50","S47",0.2302882,0.2531627498,0.970281669320907,0.957650750049702,0.882611755866253
"5263","S","S51","S47",0.2710355,0.2530481283,0.933634628305148,0.826780120046192,0.911151743225692
"5264","S","S52","S47",0.2110079,0.2520720274,0.94795369003061,0.877915070566876,0.793526038941241
"5265","S","S53","S47",0.107117,0.252082014,0.837643886153057,0.483986580601992,0.355939318038998
"5266","S","S54","S47",0.1383431,0.2515260483,0.86864499280398,0.59469495556923,0.477767777596736
"5267","S","S55","S47",0.1748926,0.2489694175,0.910221605696422,0.743169631063661,0.639399910217575
"5268","S","S56","S47",0.2400102,0.2538969676,0.981727692134815,0.998525761378628,0.928032587242351
"5269","S","S49","S48",0.2444293,0.2761418614,0.958028333549726,0.913892735007521,0.848006867783524
"5270","S","S50","S48",0.1323461,0.2678464219,0.843831368821139,0.50608276442648,0.416947106961295
"5271","S","S51","S48",0.1431381,0.2760667802,0.844865689325199,0.5097764371553,0.438055130854891
"5272","S","S52","S48",0.1126312,0.262961287,0.830588942275185,0.45879259701299,0.355756660390793
"5273","S","S53","S48",0.2016631,0.2760131301,0.906868854364617,0.731196585849732,0.662584364730616
"5274","S","S54","S48",0.1323712,0.2760373246,0.834415219273496,0.472456654668328,0.400136264302483
"5275","S","S55","S48",0.1597633,0.2751559677,0.862666475173008,0.57334500896601,0.50088843801954
"5276","S","S56","S48",0.1603026,0.2747767844,0.863672098544071,0.576936201064184,0.503859462677629
"5277","S","S50","S49",0.1296705,0.2708250002,0.837814873332456,0.484597194699891,0.401144183336943
"5278","S","S51","S49",0.1852779,0.2904647218,0.870892391651092,0.602720665008204,0.555513635016216
"5279","S","S52","S49",0.1148984,0.2645625289,0.830907402155865,0.459929852410979,0.360859610213174
"5280","S","S53","S49",0.2000141,0.2929434515,0.88383626323914,0.648944659700815,0.603460203100459
"5281","S","S54","S49",0.1500124,0.2928644614,0.831936299541311,0.463604158584411,0.426138290541356
"5282","S","S55","S49",0.1846877,0.2958788376,0.863621415254008,0.576755205438961,0.539072865595196
"5283","S","S56","S49",0.1693067,0.2833219483,0.862746878661475,0.573632138701412,0.515557752718852
"5284","S","S51","S50",0.18392,0.2707657066,0.893581871140084,0.683747301617126,0.606973385971931
"5285","S","S52","S50",0.3022096,0.2615031929,0.865304056853257,0.582764104385787,0.817607954629242
"5286","S","S53","S50",0.1011829,0.2705916019,0.811520383957982,0.390696669727676,0.303453563530502
"5287","S","S54","S50",0.1323586,0.2701355743,0.841205163446557,0.496704295050403,0.412166143000876
"5288","S","S55","S50",0.1351729,0.2686663182,0.845641495045657,0.512546925046887,0.425463876571846
"5289","S","S56","S50",0.167652,0.2700705105,0.876952295794547,0.624361251834133,0.544386745603413
"5290","S","S52","S51",0.1711002,0.2650229144,0.886689905824564,0.659135332470242,0.572451708819349
"5291","S","S53","S51",0.1293214,0.2912582084,0.814010809040213,0.399590252687019,0.361428500224933
"5292","S","S54","S51",0.1589619,0.2914353455,0.842488175624862,0.50128607320828,0.459530812554998
"5293","S","S55","S51",0.24328,0.2935655913,0.933547955254255,0.826470601011086,0.773638169066496
"5294","S","S56","S51",0.2574294,0.282737262,0.965918577977636,0.942069669093911,0.879459036346034
"5295","S","S53","S52",0.0937781,0.2643120705,0.81181874935929,0.391762165521011,0.288033837105031
"5296","S","S54","S52",0.1248516,0.2640820322,0.840906488316724,0.495637693182305,0.397560256720579
"5297","S","S55","S52",0.1307192,0.2619445219,0.84904150431023,0.524688733556913,0.423700504997008
"5298","S","S56","S52",0.1637869,0.2648182131,0.879179944561978,0.63231643155778,0.543762288765244
"5299","S","S54","S53",0.1250495,0.2948056193,0.80598203064059,0.370918598490836,0.341878320297643
"5300","S","S55","S53",0.1256065,0.2989658663,0.801737585766591,0.355761217177661,0.336839296448443
"5301","S","S56","S53",0.1192281,0.2840483078,0.812868453455429,0.395510774755789,0.341198164516681
"5302","S","S55","S54",0.1585551,0.299188216,0.832867112273186,0.466928193629516,0.441378775002242
"5303","S","S56","S54",0.1494568,0.2839127653,0.841917535405609,0.499248253975703,0.443200574559051
"5304","S","S56","S55",0.333038,0.2841765088,0.853285537386124,0.539844644293586,0.795041006033589
"5305","T","T02","T01",0.185374,0.267862974,0.898740067221032,0.708911334160487,0.621971147162099
"5306","T","T04","T01",0.1845643,0.2556119949,0.912871493239749,0.758482954176832,0.659137644169096
"5307","T","T05","T01",0.2637508,0.2670103607,0.995572748058674,1.0485906314437,0.98341917545926
"5308","T","T06","T01",0.1997889,0.2696743307,0.912666256816483,0.757763005462937,0.676151070972075
"5309","T","T07","T01",0.2242817,0.2642192642,0.948515377038288,0.883518110659101,0.805144325423825
"5310","T","T08","T01",0.1062551,0.2702811246,0.816473330812853,0.420327903740266,0.320978594199814
"5311","T","T09","T01",0.2096048,0.2700667108,0.923504202960747,0.795781429598581,0.71675221721087
"5312","T","T10","T01",0.1997326,0.2699117762,0.91230534168954,0.756496951527033,0.675098806191104
"5313","T","T11","T01",0.2092759,0.2708696767,0.922104591601546,0.790871733834193,0.712424774351074
"5314","T","T12","T01",0.2110652,0.2678060886,0.928079115536544,0.81182976240767,0.731444177242442
"5315","T","T13","T01",0.2701834,0.2616832411,0.968539299971797,0.953760016718809,0.957388614508662
"5316","T","T15","T01",0.078501,0.1964124271,0.872043890335204,0.615263832859448,0.348533534491433
"5317","T","T18","T01",0.0744688999999999,0.2112624909,0.852199898090945,0.545653105545957,0.300395913730773
"5318","T","T19","T01",0.251722,0.2646032975,0.982785411972556,1.00373394361596,0.934941899099181
"5319","T","T20","T01",0.2611493,0.2688017604,0.989642751370473,1.02778879996991,0.961468821431398
"5320","T","T21","T01",0.2240327,0.269120147,0.941895171355803,0.860295095509213,0.784093352757433
"5321","T","T22","T01",0.0959573,0.2676842169,0.810045568754662,0.39777996145319,0.290378665409696
"5322","T","T23","T01",0.1195343,0.2698441139,0.829283737117755,0.465265519573267,0.367352281971546
